ONCOTREE_CODE,CANCER_TYPE_DETAILED,Hugo_Symbol,n,n_mutated,n_biallelic,n_het,n_loh,n_wt,pval,CVR_TMB_SCORE_coeff,CVR_TMB_SCORE_pvalue,fga_coeff,fga_pvalue,PRIM_METPrimary_coeff,PRIM_METPrimary_pvalue,PRIM_METUnknown_coeff,PRIM_METUnknown_pvalue,has_lohTRUE_coeff,has_lohTRUE_pvalue,logistf_pval,logistf_selection_type,logistf_qval
PAAD,Pancreatic Adenocarcinoma,ATM,1005,11,7,4,177,817,0.00105698479912825,0.238221425924317,0.0698329046771571,-3.6085630347031,0.0219785567270093,-0.0935468770441494,0.889191811481713,0.898721185195929,0.598050484510754,2.5426267486295,0.00012140248849446,0.00012140248849446,Positive-Sel,0.000964994139314937
GB,Glioblastoma,ERRFI1,1002,3,1,2,230,769,0.54483417779825,0.358849165181596,0.0624772099394642,-2.61546275819893,0.467998225068853,-0.932979978514135,0.584849297495006,0.0380986781773335,0.985008795131741,0.783313998264923,0.476211005460771,0.476211005460771,Negative-Sel,0.729374563699797
PAAD,Pancreatic Adenocarcinoma,KMT2D,1001,23,5,18,304,674,0.493364039525468,0.274664619834208,0.00257876552378322,-1.81116772248774,0.0740445517764385,-0.452344896076117,0.36195441799923,0.406185483735807,0.793430716951051,-0.273348141487948,0.579990396932445,0.579990396932445,Negative-Sel,0.807977336567425
HGSOC,High-Grade Serous Ovarian Cancer,RNF43,996,3,3,0,892,101,1,0.349216651666729,0.0659889752939101,-4.90806094018379,0.0880107668853371,-0.232159754911348,0.88506673513404,1.12770414147434,0.550441148770875,0.685769116692423,0.682416198426829,0.682416198426829,Negative-Sel,0.862761099153005
GB,Glioblastoma,NF1,994,106,77,29,112,776,1.70667583066563e-38,0.105265459225622,0.0555379741016968,-1.29901221894204,0.0312639856389961,-0.0595959636189566,0.893993960506004,0.613431103799781,0.333116420826271,3.00920430934349,1.00480171635457e-31,1.00480171635457e-31,Positive-Sel,5.37049193223995e-30
HGSOC,High-Grade Serous Ovarian Cancer,PTCH1,991,3,0,3,446,542,0.256734856129407,0.366915653864349,0.0277994814349798,3.72245390929646,0.318248838229228,-0.740469518492162,0.654155153764061,2.76575168060506,0.194269745626667,-2.0946928882301,0.0872436082093651,0.0872436082093651,Negative-Sel,0.239340872078789
HGSOC,High-Grade Serous Ovarian Cancer,PPP2R1A,989,21,6,15,405,563,0.267519892110732,0.255666122470323,0.00538231009937051,-2.86497985751753,0.0148928204459149,-0.583664938123958,0.475968867905727,-0.236623848777564,0.872844557484993,-0.381561549798621,0.42903103422553,0.42903103422553,Negative-Sel,0.701474792246384
HGSOC,High-Grade Serous Ovarian Cancer,NCOR1,988,3,1,2,913,72,0.0158098467702805,0.00798628740224492,0.978388305064599,0.601800270933954,0.795691797333223,1.4523414453917,0.20900509713494,2.06941800521816,0.359851814661727,-2.95743622091456,0.0064951826165468,0.0064951826165468,Negative-Sel,0.0314820206046021
HGSOC,High-Grade Serous Ovarian Cancer,TGFBR2,988,3,0,3,328,657,0.554883763456639,0.265635264680768,0.198579789376603,-0.847158654874709,0.755873548560126,-0.193712140536088,0.903477609555572,1.71041224416209,0.379061121781686,-1.45080607652812,0.265774332649763,0.265774332649763,Negative-Sel,0.534306375625333
HGSOC,High-Grade Serous Ovarian Cancer,TSC1,986,4,3,1,527,455,0.628467106696173,0.382106731016546,0.0327636781564253,-5.20465007188894,0.0343353223357247,-0.31970996941012,0.833904674526917,0.902395308974178,0.624622874433414,0.994497675224939,0.318085363634642,0.318085363634642,Negative-Sel,0.598340186448659
HGSOC,High-Grade Serous Ovarian Cancer,CTCF,985,3,0,3,546,436,0.0881932243962643,0.57902840619411,0.00121457208286546,-3.12585550011115,0.307610776262277,-3.00282244807552,0.24288514648538,1.23099611734752,0.602343132793417,-2.38816946877714,0.0582741178190659,0.0582741178190659,Negative-Sel,0.182843891942413
HGSOC,High-Grade Serous Ovarian Cancer,DICER1,985,4,0,4,374,607,0.303638068908919,0.48631188314545,0.00419295936580255,-4.60589722561456,0.0506467027808294,-1.78747383767463,0.403748440193978,0.425471710734872,0.823215165528276,-1.68814897375988,0.189647802467474,0.189647802467474,Negative-Sel,0.423564976692486
HGSOC,High-Grade Serous Ovarian Cancer,RASA1,985,8,4,4,568,409,0.726390137919486,0.278819960612454,0.0482730093597906,-3.36871215301648,0.0433314734850314,-0.874678748729217,0.499395027229885,0.312877474546284,0.848878661171907,-0.295230506711225,0.673697856765076,0.673697856765076,Negative-Sel,0.860123321802711
HGSOC,High-Grade Serous Ovarian Cancer,PBRM1,984,3,1,2,320,661,1,0.261519499432312,0.349679366799149,-3.8548927733896,0.164010191997787,1.0242559747993,0.566787371141399,3.08402450051049,0.0555434475143335,0.259468097215864,0.844856349375519,0.844856349375519,Negative-Sel,0.940157608996092
HGSOC,High-Grade Serous Ovarian Cancer,TP53,984,954,907,47,16,14,1.86406831295453e-10,0.0538891312140894,0.580995093435907,-1.20857326781906,0.110154554049018,0.154908095646952,0.794797237892646,-0.596436272957372,0.47912575071596,3.96534769873716,8.82682019023622e-26,8.82682019023622e-26,Positive-Sel,3.80043647079615e-24
HGSOC,High-Grade Serous Ovarian Cancer,EP300,983,5,4,1,711,267,1,0.22627476621427,0.150747981905499,-2.70942836104676,0.197747667856374,0.878297578263266,0.396986489726172,1.25783941533168,0.499381499187252,0.0678148096964641,0.942370657132111,0.942370657132111,Negative-Sel,0.977039811742322
HGSOC,High-Grade Serous Ovarian Cancer,RUNX1,983,3,1,2,317,663,1,0.347370148146681,0.0758245145696737,-2.53136174308465,0.367761299174446,0.0655535877977733,0.96604002043408,1.62957810796035,0.414616895625014,0.245828874687424,0.816467426381486,0.816467426381486,Negative-Sel,0.926687123080478
HGSOC,High-Grade Serous Ovarian Cancer,B2M,982,6,3,3,480,496,1,0.281508314762958,0.0441737362802714,-0.21152293922702,0.925403057030698,-0.698018789248589,0.612452261047424,1.53644631581182,0.404817224526841,-0.14059009196667,0.853644002403045,0.853644002403045,Negative-Sel,0.943933724527466
HGSOC,High-Grade Serous Ovarian Cancer,LATS1,982,14,10,4,573,395,0.421880089341879,0.28093485785216,0.00866512897296001,-1.90146376798208,0.171864029810911,-1.37877573533208,0.243846843581981,1.55291126536318,0.157527964855543,0.381946858745443,0.493771694410144,0.493771694410144,Negative-Sel,0.74274802615697
HGSOC,High-Grade Serous Ovarian Cancer,MAP3K1,982,5,3,2,423,554,0.657588808302956,0.208551178706371,0.149558645459719,-1.12807581905569,0.628958626327226,0.911567010268177,0.38584865067316,1.73424345935471,0.364061063692038,0.484884716496329,0.562912515502118,0.562912515502118,Negative-Sel,0.794639707676032
HGSOC,High-Grade Serous Ovarian Cancer,PIK3R1,982,3,3,0,545,434,0.259353376059593,0.57760885805059,0.00996418984349468,-8.52422887615127,0.00785940251774298,-2.26957385635567,0.427912035705407,1.26659203368257,0.546714767372157,2.67623742344034,0.0738046450879806,0.0738046450879806,Positive-Sel,0.215032330613477
HGSOC,High-Grade Serous Ovarian Cancer,APC,981,4,3,1,494,483,0.624365754884966,0.213989750174981,0.310345292246029,-3.72374837851045,0.115785865137501,-0.106462830733114,0.942344802201826,1.27830859553098,0.49243656921656,0.946726236612009,0.331679289312595,0.331679289312595,Negative-Sel,0.615195969539932
HGSOC,High-Grade Serous Ovarian Cancer,CASP8,981,3,1,2,216,762,0.528050975241987,0.251044307384336,0.278947143843147,-4.08231219389228,0.125223040724585,0.0593573841798841,0.968410309692952,1.2206567016906,0.518427113423258,1.02739370300295,0.369219694138074,0.369219694138074,Positive-Sel,0.65197410665224
HGSOC,High-Grade Serous Ovarian Cancer,NOTCH1,980,4,0,4,533,443,0.0429678058425848,0.112685742012032,0.608009183933399,-0.678473026585396,0.763782980154381,-0.25097711916349,0.860388015475128,1.32508248410347,0.467466198277602,-2.46744612555589,0.0294793233470952,0.0294793233470952,Negative-Sel,0.10802116120094
HGSOC,High-Grade Serous Ovarian Cancer,TET1,980,3,0,3,216,761,1,0.366496404433302,0.0741235919347282,-4.06693691092086,0.108658368436803,0.00147509072633035,0.999257732149253,0.959164029053902,0.616147975025739,-0.739907123522405,0.637681070169515,0.637681070169515,Negative-Sel,0.841196305329998
HGSOC,High-Grade Serous Ovarian Cancer,ARID1B,976,7,3,4,583,386,0.446625677078264,0.101444915269676,0.489056814423902,2.5124228319685,0.274829134184599,0.710365923043449,0.473773519500446,1.74211335009459,0.349834137089449,-0.650754640572341,0.359494718468154,0.359494718468154,Negative-Sel,0.644510627694195
HGSOC,High-Grade Serous Ovarian Cancer,KMT2A,974,3,0,3,335,636,0.555215610439193,0.221986897206944,0.166438525830487,1.9962504559849,0.541196093588919,1.42645822157547,0.217468453608047,2.66160176596693,0.207550987224586,-1.29052989509077,0.322748470518052,0.322748470518052,Negative-Sel,0.603464114459011
HGSOC,High-Grade Serous Ovarian Cancer,NOTCH2,974,3,1,2,120,851,0.328601875189656,0.271778678673735,0.148625836346896,-0.383902461615603,0.900242661677556,-0.0485714614791476,0.974186238129464,2.3071779494301,0.263640928830318,1.365644622648,0.228183189885588,0.228183189885588,Positive-Sel,0.484498553866659
HGSOC,High-Grade Serous Ovarian Cancer,ARID1A,973,18,9,9,361,594,0.330601013930393,0.193996076540598,0.0503511408140688,-2.47257115627481,0.0383935855186193,0.323046033744159,0.657853937598877,1.95969609826517,0.0343335307739978,0.435077773438849,0.375240873787956,0.375240873787956,Negative-Sel,0.658535424729774
PAAD,Pancreatic Adenocarcinoma,BRCA2,971,16,11,5,238,717,0.000322229902732904,0.355068840313162,0.000903618520280536,0.893995941831049,0.472563726839717,0.395589110616866,0.515487624001947,0.199236930422699,0.900617934612188,1.96943507253597,0.000324392698980991,0.000324392698980991,Positive-Sel,0.00229593006128099
HGSOC,High-Grade Serous Ovarian Cancer,ATM,970,8,1,7,324,638,0.279989613797135,0.157761593459853,0.242371672635109,-0.357294184473436,0.836742153441558,0.681985561812037,0.487045715750153,2.53615163854217,0.0399631876599254,-0.93395425211026,0.258845680927882,0.258845680927882,Negative-Sel,0.525833296773547
HGSOC,High-Grade Serous Ovarian Cancer,PTPRD,968,4,0,4,415,549,0.139519640802678,0.530376434758822,3.93424912075169e-05,-3.4266086869297,0.213669962420985,0.235779466599147,0.878241123969851,1.22905968760975,0.555836917893672,-1.66336486721931,0.206647241333105,0.206647241333105,Negative-Sel,0.451473728547402
HGSOC,High-Grade Serous Ovarian Cancer,PTPRT,967,3,0,3,178,786,1,0.218516074104138,0.129507143813085,1.43525093899248,0.65634974876633,2.50615173935839,0.0235850322543904,3.10688492298734,0.16241838004345,-0.809279644205425,0.560415981347278,0.560415981347278,Negative-Sel,0.793282895971032
HGSOC,High-Grade Serous Ovarian Cancer,CDK12,961,20,17,3,835,106,0.487921219254918,-0.00551444153935925,0.958974670919643,0.37242461373357,0.7651549899339,0.225494209895458,0.748186810102567,0.390977685750245,0.80058271727692,-0.137636969262537,0.843403062577273,0.843403062577273,Negative-Sel,0.940157608996092
HGSOC,High-Grade Serous Ovarian Cancer,NF2,960,9,9,0,631,320,0.0335415793336971,-0.0486083915577244,0.80357877951792,-3.80172672566691,0.0173893673441921,-0.800714798653566,0.537273262303213,0.57160975996693,0.72673201782651,2.25204154450617,0.0280048592841433,0.0280048592841433,Positive-Sel,0.10310577646181
HGSOC,High-Grade Serous Ovarian Cancer,PTEN,960,6,4,2,311,643,0.0943940839256127,0.178489915358354,0.226654540799803,1.66431111232438,0.517268507035494,-0.639624103063866,0.639512254157884,1.68903173339404,0.363739249464247,1.07517315089324,0.169505858803535,0.169505858803535,Positive-Sel,0.391958275844454
HGSOC,High-Grade Serous Ovarian Cancer,TSC2,959,6,4,2,389,564,0.234116093919996,0.142690326320376,0.332310348278962,0.319178281457968,0.88473360997215,1.06861808464563,0.309374006909139,3.26611979980361,0.0155293768914405,1.0813666804443,0.164012566693203,0.164012566693203,Positive-Sel,0.382284929886412
HGSOC,High-Grade Serous Ovarian Cancer,CDKN2A,957,3,2,1,395,559,0.573284523292115,0.325342688682365,0.0859041985788559,-2.78086343415351,0.35480340114954,-0.0459281211319724,0.976828646510377,1.74655864582984,0.38391406517063,0.932723273247484,0.380981868062262,0.380981868062262,Negative-Sel,0.65998505108706
HGSOC,High-Grade Serous Ovarian Cancer,FAT1,956,5,3,2,640,311,0.664603243187189,0.311052538703176,0.0613589538828283,-0.71300422180897,0.750763199806433,-0.620576240846583,0.668143543948188,1.43382323999014,0.441565305837735,-0.621056024680306,0.474537650653789,0.474537650653789,Negative-Sel,0.72825085001324
HGSOC,High-Grade Serous Ovarian Cancer,KMT2D,956,16,1,15,179,761,0.331219391048444,0.0617377979560476,0.602140072070864,2.76176562247441,0.0809689592906632,0.175949536239452,0.844094396141116,2.9370118273849,0.00309515038484665,-0.764997109442123,0.330164243861144,0.330164243861144,Negative-Sel,0.614351234075358
HGSOC,High-Grade Serous Ovarian Cancer,CREBBP,953,10,3,7,394,549,0.53474355011084,0.23182890089973,0.0310863829199186,0.602586282468726,0.739436870474262,0.102240983672776,0.911719304031472,1.10052129196225,0.523021249629419,-0.459311757906628,0.470006555228426,0.470006555228426,Negative-Sel,0.72344603833571
HGSOC,High-Grade Serous Ovarian Cancer,RB1,951,30,19,11,562,359,0.851379190782518,0.315199581807195,5.21257457619662e-06,-2.24929430978599,0.0250703058464759,-0.196995019160886,0.743955204619156,-0.267424478203005,0.854793105421974,0.0846467812702522,0.834387797577668,0.834387797577668,Negative-Sel,0.937174700177816
HGSOC,High-Grade Serous Ovarian Cancer,KMT2C,949,14,3,11,185,750,0.746535782163417,0.229263862415599,0.0230379701545093,-1.49310715006432,0.30549373082512,0.454109720838559,0.549358405503391,0.67136984539397,0.681892965054565,0.334198186954537,0.604188281912646,0.604188281912646,Negative-Sel,0.817183103808553
HGSOC,High-Grade Serous Ovarian Cancer,ARID5B,948,3,0,3,188,757,1,0.2604410382728,0.227656990660776,-2.86751465913654,0.269331784342431,0.0508901444979702,0.973488967558293,1.27512924664015,0.501643748048035,-0.46622594739398,0.748555875773922,0.748555875773922,Negative-Sel,0.899427602674093
HGSOC,High-Grade Serous Ovarian Cancer,GPS2,946,3,2,1,762,181,0.473645998813519,0.3300874823975,0.0597569708750009,-2.39730850209572,0.379677826089189,-0.10815089254794,0.944543742418219,1.13319856077545,0.587389427877105,-0.957827984627067,0.390895210976119,0.390895210976119,Negative-Sel,0.667771442264488
HGSOC,High-Grade Serous Ovarian Cancer,MGA,946,9,4,5,487,450,0.744867253915919,0.256158827662879,0.0747374327752818,0.00974896410897428,0.996625527390137,-0.667739904935037,0.628886989409725,1.56906596239036,0.396870641977817,0.356666610414893,0.646888550936967,0.646888550936967,Negative-Sel,0.846415742651466
HGSOC,High-Grade Serous Ovarian Cancer,SPEN,944,3,1,2,316,625,1,0.244417866522073,0.377667051957555,-2.90010684553503,0.345879531683974,0.544020641091995,0.741036728507618,1.59994635121416,0.439105986571551,0.421553580217172,0.72025442567228,0.72025442567228,Negative-Sel,0.882825138951521
HGSOC,High-Grade Serous Ovarian Cancer,TP63,942,3,2,1,170,769,0.0875402652701271,0.0517300952610604,0.840370394100239,1.83402033996861,0.437124691986293,0.498707562438818,0.761709949374405,3.8852120534185,0.00565947945905398,1.96884533285554,0.0681614368325145,0.0681614368325145,Positive-Sel,0.20395796735598
HGSOC,High-Grade Serous Ovarian Cancer,EPHA7,940,4,1,3,378,558,0.651905410257042,0.183029304130085,0.296048590339887,-0.631927724476899,0.796669452073786,1.24760697491399,0.248294024618394,1.9227830573908,0.324651753191665,-0.420394845041818,0.653493126265417,0.653493126265417,Negative-Sel,0.850125098607148
GB,Glioblastoma,PTEN,938,345,339,6,478,115,4.00054547183124e-18,0.372763035710991,2.3937968669655e-17,-0.311107575792867,0.470906134612134,0.521618091895408,0.133210651421009,0.356912905364027,0.492183095529978,2.65597874644552,1.11022302462516e-16,1.11022302462516e-16,Positive-Sel,3.18675127438702e-15
HGSOC,High-Grade Serous Ovarian Cancer,ZFHX3,936,5,2,3,551,380,0.404546215991519,0.0628566108960606,0.76132655219406,-2.02009115723096,0.298066378502363,0.963352509689534,0.350946000316984,1.29208135449761,0.471178202954431,-0.744208114630486,0.360533024076461,0.360533024076461,Negative-Sel,0.645295828312372
HGSOC,High-Grade Serous Ovarian Cancer,HLA-A,928,3,1,2,258,667,1,0.23030537762592,0.276525382687839,-2.23480404741933,0.407486899958387,0.130773225049366,0.931412369758632,1.60317344635545,0.406395220802088,0.454812538315361,0.668285512325018,0.668285512325018,Negative-Sel,0.85789829545216
HGSOC,High-Grade Serous Ovarian Cancer,SMARCA4,925,3,0,3,297,625,0.555277109643307,0.340983381372254,0.0670641443249898,0.478755644599599,0.8988538270514,-0.180329206025745,0.918331156605699,2.56450117435414,0.242109520146752,-0.86073799474382,0.546645008753374,0.546645008753374,Negative-Sel,0.780202360559603
HGSOC,High-Grade Serous Ovarian Cancer,BRCA2,918,30,28,2,501,387,1.67329601030997e-05,0.336499877796374,9.73132153414547e-07,-1.82545907413,0.097464721709505,-1.22792939259563,0.096567446446817,0.207819903648472,0.891483900461931,2.15450564313888,3.13409044745416e-05,3.13409044745416e-05,Positive-Sel,0.000298027005739506
HGSOC,High-Grade Serous Ovarian Cancer,NF1,908,58,56,2,739,111,0.0367611470620497,0.246007007707298,3.88538403853778e-05,-4.85691102301941,3.94819732463247e-11,-0.166892437809623,0.70783063902973,-0.144475797103776,0.869365821918952,2.02161533484321,0.000330800539689924,0.000330800539689924,Positive-Sel,0.00233064016599719
PAAD,Pancreatic Adenocarcinoma,SMAD4,904,223,207,16,484,197,8.76022631811804e-13,0.318479080852835,1.53654866608122e-13,-2.1926382928266,7.22433178834692e-08,0.142436624114857,0.450851115876147,0.666844378683423,0.260767785808689,1.83839335442935,3.74145159298678e-14,3.74145159298678e-14,Positive-Sel,9.66541661521584e-13
HGSOC,High-Grade Serous Ovarian Cancer,TP53BP1,898,4,2,2,458,436,1,0.223626357135023,0.14793053839253,4.66469424486324,0.177708230408653,1.21614252663238,0.264211253164672,2.48422932284076,0.22821251711895,-0.38075168071101,0.67462802607793,0.67462802607793,Negative-Sel,0.860123321802711
HGSOC,High-Grade Serous Ovarian Cancer,RECQL4,889,4,0,4,138,747,1,0.234139065388449,0.11439790373035,2.03193339581789,0.484425602062082,0.903968158173196,0.415378723503343,2.66993577729949,0.207439634787011,-0.68428211918139,0.61863779759326,0.61863779759326,Negative-Sel,0.827991490233177
HGSOC,High-Grade Serous Ovarian Cancer,BRCA1,887,57,56,1,749,81,0.053772914440913,0.258821912430395,4.13686331734997e-06,-1.87504218623927,0.013546044318364,-1.17243031347557,0.0464639588586011,0.852157796368969,0.28276462351593,1.76080698724834,0.00767019299593741,0.00767019299593741,Positive-Sel,0.0361361676100395
HGSOC,High-Grade Serous Ovarian Cancer,INPPL1,883,3,0,3,196,684,1,0.168436427717717,0.390725116691224,5.52784984676843,0.172910465272419,0.361980008912339,0.818836451120635,2.76048577303364,0.190399523443965,-0.834468156995716,0.537903364167101,0.537903364167101,Negative-Sel,0.773033872406589
BLCA,Bladder Urothelial Carcinoma,MAX,867,3,2,1,271,593,0.23472935396909,0.175470080727633,0.0347656381404602,2.90525317785451,0.264737209579012,1.197037336432,0.384849081364356,1.83226642840607,0.394544451449254,0.472655220382347,0.658797400509553,0.658797400509553,Negative-Sel,0.850946642324839
BLCA,Bladder Urothelial Carcinoma,STK11,866,6,3,3,184,676,0.118702608583632,0.0441087132638361,0.504855748848665,0.401256915389114,0.804251307165313,0.404634773378709,0.670787056901552,1.8796408213226,0.133143781203583,1.17806863968201,0.142990010615907,0.142990010615907,Positive-Sel,0.348481944111093
BLCA,Bladder Urothelial Carcinoma,RASA1,862,6,1,5,322,534,0.41909933798615,0.174009450355673,0.00455800056251854,0.897981486719397,0.571874165505272,0.0149903321819936,0.987892106225811,1.59562215949694,0.203324436283597,-1.08034953618493,0.234471423420253,0.234471423420253,Negative-Sel,0.493121718183708
BLCA,Bladder Urothelial Carcinoma,PIK3R2,861,3,0,3,135,723,1,-0.0886938345034379,0.444057984772869,1.14960147917425,0.551989277024067,-0.277906050105209,0.795621792601211,0.864474246576815,0.626714898980597,-0.481637936154761,0.740725365111027,0.740725365111027,Negative-Sel,0.89407726408588
BLCA,Bladder Urothelial Carcinoma,SMAD4,861,5,3,2,278,578,0.337007968976602,0.11123111312938,0.100585715898667,-1.08933429571202,0.528832412814558,1.39799513743024,0.268098487533428,1.91559854184641,0.371506703290323,1.32725899412272,0.131706391778027,0.131706391778027,Positive-Sel,0.328735760476557
BLCA,Bladder Urothelial Carcinoma,CASP8,860,5,1,4,250,605,1,0.0959431793772295,0.208593700175651,-2.17533074299889,0.283346405643659,-0.807705003333404,0.473295841708283,1.73101742395222,0.162946316198571,0.339252448577389,0.762804648349641,0.762804648349641,Negative-Sel,0.907081845982042
BLCA,Bladder Urothelial Carcinoma,FOXL2,860,4,0,4,77,779,1,0.167861318296287,0.0206518524814897,-0.997259001582628,0.568235733217954,0.944547237125797,0.485627968361547,1.46366104399818,0.484807911000257,0.336395714993275,0.834180148136101,0.834180148136101,Negative-Sel,0.937174700177816
BLCA,Bladder Urothelial Carcinoma,FUBP1,860,3,1,2,138,719,0.411132279475675,0.185645162272436,0.0246385389394177,-0.432721144795956,0.844724424207197,0.911842426835671,0.523738182330024,1.72800308546633,0.425465162374767,1.18792404008124,0.311802568555488,0.311802568555488,Positive-Sel,0.590102541222229
BLCA,Bladder Urothelial Carcinoma,MUTYH,860,3,0,3,117,740,1,-0.0268508330855278,0.791698581879294,2.42772047516623,0.245690982370297,-0.123365708453691,0.907558215901428,0.786740954258249,0.656506367656739,-0.492482788547031,0.730647896449755,0.730647896449755,Negative-Sel,0.888238619213427
BLCA,Bladder Urothelial Carcinoma,TGFBR2,860,4,3,1,129,727,0.0125847697595032,-0.0183440592419656,0.852067127022736,-3.19662741899584,0.140892221788491,-0.0532209579572493,0.958229837803723,1.23590667625308,0.509825516275368,3.19117332052321,0.00269307477638903,0.00269307477638903,Positive-Sel,0.0145953353265839
BLCA,Bladder Urothelial Carcinoma,FOXP1,859,15,2,13,172,672,0.747749919772256,0.0375356419735347,0.433841141283571,-0.940807874974374,0.377000781370087,-1.09425974265367,0.0646339759115298,0.363470009582511,0.706903150383077,-0.132007534477775,0.854078412406584,0.854078412406584,Negative-Sel,0.943933724527466
BLCA,Bladder Urothelial Carcinoma,LATS2,859,3,1,2,184,672,0.517404841997358,0.0447043985657484,0.616945165227421,0.682446979275748,0.746693340419379,-0.280581416386552,0.795806561621909,0.699911324753785,0.688635176227616,0.60833282583135,0.575314719568907,0.575314719568907,Negative-Sel,0.805544548628551
BLCA,Bladder Urothelial Carcinoma,RNF43,857,3,0,3,131,723,1,0.135880654312971,0.0969747718519125,-0.340219734948893,0.86016575490535,0.846345341199283,0.549079057421597,1.45029269056392,0.490007084168322,-0.427390057610537,0.774128966478905,0.774128966478905,Negative-Sel,0.910700987146156
BLCA,Bladder Urothelial Carcinoma,JAK1,856,3,0,3,135,718,1,0.139211147206416,0.10079650196142,0.666081883325997,0.761718239283433,0.617518644198341,0.682698973292623,2.60657155099158,0.0867698217228712,-0.211999552432668,0.889905991969235,0.889905991969235,Negative-Sel,0.954570441212674
BLCA,Bladder Urothelial Carcinoma,MEN1,855,3,2,1,151,701,0.0842739909562888,0.052717311911827,0.551224505086354,0.639019944651876,0.800571119495134,-1.23887857547244,0.239938320617371,0.0546340127858501,0.972568791068634,1.65199280980101,0.119957081061346,0.119957081061346,Positive-Sel,0.305811637574155
PAAD,Pancreatic Adenocarcinoma,ELF3,855,6,0,6,104,745,1,0.222118721473183,0.229179232527016,-0.965712814647284,0.643712134862479,0.412445039931155,0.635822321658325,1.78720600593852,0.348053366155227,-0.339296193120208,0.821089726895493,0.821089726895493,Negative-Sel,0.92694033262055
BLCA,Bladder Urothelial Carcinoma,PIK3R1,854,9,1,8,322,523,0.164707969970091,0.0960265279066953,0.0686918189507017,-0.798474308810257,0.5221845291964,-0.56405755500494,0.433576963464957,-0.199627337589355,0.894458399468283,-1.12139175904556,0.190056753771705,0.190056753771705,Negative-Sel,0.423867580354162
BLCA,Bladder Urothelial Carcinoma,RAD50,854,4,0,4,298,552,0.303933437274132,0.0561030540018884,0.461702505451085,3.20496254192067,0.098509738655041,-0.63563391040933,0.496667180488281,0.360215466985242,0.825843633281314,-2.13583754724669,0.0659974181549301,0.0659974181549301,Negative-Sel,0.200580388510082
BLCA,Bladder Urothelial Carcinoma,TSC2,853,5,4,1,273,575,0.040695958012973,0.0353460558968557,0.631100266173013,-1.09216625381121,0.55302335463043,-0.51805373283722,0.554117505381186,0.182279171064671,0.909173927333137,1.92389920315687,0.0385954622595174,0.0385954622595174,Positive-Sel,0.133533407371098
BLCA,Bladder Urothelial Carcinoma,MSH6,852,3,0,3,125,724,1,0.168432462702181,0.0385969836925625,-2.75807102699684,0.158370594699585,-0.970675748410279,0.387076690552265,0.638315128167086,0.719352562682784,-0.0015459153274147,0.99924450999292,0.99924450999292,Negative-Sel,1
BLCA,Bladder Urothelial Carcinoma,AXIN2,851,5,0,5,121,725,1,0.180269537981712,0.0138001784193456,1.19274962731126,0.515859138690793,0.044196448151217,0.965729919330369,0.489416187984585,0.776576406178819,-0.843578559700442,0.531335574850701,0.531335574850701,Negative-Sel,0.769450309441866
BLCA,Bladder Urothelial Carcinoma,FBXW7,851,29,12,17,238,584,0.151513833981901,0.136781070721306,3.01823317717664e-05,-1.46350159461841,0.103354299559242,0.0987501509693785,0.847389754896616,1.59741196927904,0.0467058299575178,1.08013293271772,0.0198568512268876,0.0198568512268876,Positive-Sel,0.0787164179070993
BLCA,Bladder Urothelial Carcinoma,RAD51C,851,4,0,4,131,716,1,0.113933877079401,0.24968480696525,-2.80722447091728,0.233216772943386,-1.40229815657659,0.259883164555718,0.635926984065335,0.718424378131817,0.333611923551546,0.842875931490573,0.842875931490573,Negative-Sel,0.940157608996092
BLCA,Bladder Urothelial Carcinoma,CDH1,850,14,11,3,202,634,3.46190895620421e-05,0.105867833221346,0.0229390293550288,-3.64955455773251,0.00208876916286593,-0.688696193889897,0.284146158675768,-0.733211949599455,0.600154460085011,2.82888926901825,2.50632358578251e-06,2.50632358578251e-06,Positive-Sel,2.85647173379624e-05
BLCA,Bladder Urothelial Carcinoma,CTCF,850,5,1,4,206,639,1,0.102685422197413,0.170733749221883,0.0871515491889584,0.961163577445673,-0.132045853397089,0.897787250538922,0.53239631732174,0.758043704188405,0.0903331448009876,0.928479661236618,0.928479661236618,Negative-Sel,0.971144372270681
BLCA,Bladder Urothelial Carcinoma,LATS1,850,6,0,6,269,575,0.184730160951764,0.0741140241953721,0.255118902573113,-0.821385347497698,0.592423321853719,-0.154924258293552,0.875349747175026,2.02390877029756,0.111919363760622,-1.86634465045031,0.11958231042954,0.11958231042954,Negative-Sel,0.3053584533209
BLCA,Bladder Urothelial Carcinoma,PALB2,850,4,1,3,167,679,0.586282115777416,0.0643352909332982,0.452909901900162,2.16667393552398,0.320966232909525,1.30524033807497,0.327421841206917,1.82804718934412,0.392160574119619,0.520356599518817,0.632622648894734,0.632622648894734,Negative-Sel,0.838089834005844
BLCA,Bladder Urothelial Carcinoma,TET1,850,6,0,6,243,601,0.190845584994861,0.282635893195537,7.11094312744187e-06,-0.524422466037954,0.7109509655508,-0.721428634906964,0.415828379147985,-0.563334625866327,0.720934320000422,-1.95693628561231,0.0993355459635224,0.0993355459635224,Negative-Sel,0.267309194867118
